MATERIALIZATION,DBT_CLOUD_PROJECT_ID,DBT_CLOUD_JOB_ID,DBT_JOB_NAME,MODEL_NAME,JOB_TYPE,TRIGGERS_SCHEDULE,DEACTIVATED,SCHEDULE_CRON,NEXT_RUN,CRON_HUMANIZED,SCHEDULE_TIME_TYPE,DBT_CLOUD_RUN_ID,DBT_CLOUD_RUN_REASON,LATEST_RUN_STARTED_AT,LATEST_COMPILE_STARTED_AT,LATEST_QUERY_COMPLETED_AT,STATUS,TOTAL_NODE_RUNTIME,ROWS_AFFECTED,MESSAGE
view,205856,344642,deployment_job,STG_SF_CASE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:51.694616Z,2023-06-15T10:21:52.582435Z,success,1.058483601,1,SUCCESS 1
view,205856,344642,deployment_job,SFDC_COMMON_PICKLIST,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:44.684691Z,2023-06-15T10:21:45.885002Z,success,1.685328007,1,SUCCESS 1
view,205856,344642,deployment_job,STG_SF_RECORD_TYPE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:52.140615Z,2023-06-15T10:21:52.971467Z,success,1.03866291,1,SUCCESS 1
incremental,205856,344642,deployment_job,FACT_CASE_MILESTONE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:23:01.479838Z,2023-06-15T10:23:03.867189Z,success,2.602371693,1,SUCCESS 1
incremental,205856,344642,deployment_job,DIM_PRODUCT,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:22:06.605819Z,2023-06-15T10:22:11.016858Z,success,4.696443558,0,SUCCESS 0
incremental,205856,344642,deployment_job,DIM_PRODUCT_CATEGORY,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:48.526567Z,2023-06-15T10:21:52.051052Z,success,3.767211914,5,SUCCESS 5
incremental,205856,344642,deployment_job,DIM_RATING,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:48.536887Z,2023-06-15T10:21:51.977821Z,success,3.646130323,3,SUCCESS 3
incremental,205856,344642,deployment_job,FACT_CASE_HISTORY,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:23:01.46962Z,2023-06-15T10:23:06.5139Z,success,5.247893333,1,SUCCESS 1
incremental,205856,344642,deployment_job,FACT_CASE_ARTICLE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:23:01.43575Z,2023-06-15T10:23:04.183659Z,success,2.979141951,1,SUCCESS 1
view,205856,344642,deployment_job,STG_SF_USER_ROLE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:52.231878Z,2023-06-15T10:21:53.052237Z,success,1.021477222,1,SUCCESS 1
view,205856,344642,deployment_job,STG_SF_ENTITLEMENT,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:50.99881Z,2023-06-15T10:21:51.815817Z,success,1.027596474,1,SUCCESS 1
view,205856,344642,deployment_job,SFDC_FORMULA_RECORD_TYPE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:46.993404Z,2023-06-15T10:21:48.155894Z,success,1.48303318,1,SUCCESS 1
incremental,205856,344642,deployment_job,DIM_USER,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:22:27.571624Z,2023-06-15T10:22:38.401301Z,success,10.995672226,0,SUCCESS 0
view,205856,344642,deployment_job,SFDC_FORMULA_ENTITLEMENT,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:44.953126Z,2023-06-15T10:21:46.525195Z,success,2.146611214,1,SUCCESS 1
view,205856,344642,deployment_job,SFDC_FORMULA_PRODUCT,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:46.64122Z,2023-06-15T10:21:48.573177Z,success,2.365648031,1,SUCCESS 1
incremental,205856,344642,deployment_job,DIM_CASE_PRIORITY,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:47.018188Z,2023-06-15T10:21:49.633398Z,success,2.927754641,1,SUCCESS 1
incremental,205856,344642,deployment_job,DIM_CASE_PRODUCT_SUITE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:57.348209Z,2023-06-15T10:21:59.333933Z,success,2.23790431,1,SUCCESS 1
view,205856,344642,deployment_job,SFDC_FORMULA_CASE_MILESTONE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:44.908584Z,2023-06-15T10:21:46.510654Z,success,2.165900946,1,SUCCESS 1
view,205856,344642,deployment_job,SFDC_FORMULA_USER_ROLE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:47.010665Z,2023-06-15T10:21:48.148538Z,success,1.482232809,1,SUCCESS 1
view,205856,344642,deployment_job,SFDC_FORMULA_CASE_TEAM_MEMBER,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:44.926372Z,2023-06-15T10:21:46.52016Z,success,2.157476664,1,SUCCESS 1
incremental,205856,344642,deployment_job,DIM_REGION,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:48.553453Z,2023-06-15T10:21:52.109335Z,success,3.788055897,3,SUCCESS 3
incremental,205856,344642,deployment_job,DIM_KNOWLEDGE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:22:06.551667Z,2023-06-15T10:22:08.413162Z,success,2.028618336,1,SUCCESS 1
view,205856,344642,deployment_job,STG_SF_CASE_COMMENT,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:50.805989Z,2023-06-15T10:21:51.479736Z,success,0.8835237026,1,SUCCESS 1
incremental,205856,344642,deployment_job,DIM_SUB_SUB_TEAM,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:48.906556Z,2023-06-15T10:21:52.16649Z,success,3.506908178,104,SUCCESS 104
incremental,205856,344642,deployment_job,DIM_INTERNAL_STATUS,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:48.318072Z,2023-06-15T10:21:52.054191Z,success,4.002194405,43,SUCCESS 43
view,205856,344642,deployment_job,STG_SF_CASE_TEAM_MEMBER,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:50.88339Z,2023-06-15T10:21:51.727394Z,success,1.020776272,1,SUCCESS 1
incremental,205856,344642,deployment_job,DIM_PRODUCT_SUPER_FAMILY,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:57.714301Z,2023-06-15T10:22:00.730833Z,success,3.35529685,17,SUCCESS 17
view,205856,344642,deployment_job,STG_SF_ACCOUNT,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:52.335192Z,2023-06-15T10:21:53.488434Z,success,1.407985926,1,SUCCESS 1
incremental,205856,344642,deployment_job,DIM_PORTAL,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:22:39.587418Z,2023-06-15T10:22:42.802299Z,success,3.384572744,1,SUCCESS 1
view,205856,344642,deployment_job,SFDC_FORMULA_CASE_HISTORY,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:44.898921Z,2023-06-15T10:21:46.528625Z,success,2.206179142,1,SUCCESS 1
incremental,205856,344642,deployment_job,DIM_TIME,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:44.631518Z,2023-06-15T10:21:50.578471Z,success,6.159534931,36524,SUCCESS 36524
incremental,205856,344642,deployment_job,DIM_TEAM,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:49.876473Z,2023-06-15T10:21:53.040743Z,success,3.467258453,45,SUCCESS 45
incremental,205856,344642,deployment_job,DIM_CASE_TEAM_ROLE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:54.462694Z,2023-06-15T10:21:57.848055Z,success,3.569635868,0,SUCCESS 0
view,205856,344642,deployment_job,STG_SF_CASE_ARTICLE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:50.252324Z,2023-06-15T10:21:50.923439Z,success,0.8723833561,1,SUCCESS 1
incremental,205856,344642,deployment_job,DIM_CASE_PRODUCT_SUB_CATEGORY,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:22:03.653253Z,2023-06-15T10:22:05.344176Z,success,1.85668087,1,SUCCESS 1
incremental,205856,344642,deployment_job,FACT_CASE_SURVEY,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:23:01.500222Z,2023-06-15T10:23:03.844739Z,success,2.600860119,1,SUCCESS 1
view,205856,344642,deployment_job,STG_SF_KNOWLEDGE_KAV,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:52.06814Z,2023-06-15T10:21:52.997429Z,success,1.128879309,1,SUCCESS 1
incremental,205856,344642,deployment_job,FACT_CASE_USER_METRICS,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:23:07.67625Z,2023-06-15T10:23:11.096713Z,success,3.590211868,1,SUCCESS 1
incremental,205856,344642,deployment_job,DIM_SUB_TEAM,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:49.730608Z,2023-06-15T10:21:53.121313Z,success,3.565335035,69,SUCCESS 69
incremental,205856,344642,deployment_job,FACT_CASE_METRICS,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:23:05.617203Z,2023-06-15T10:23:15.83385Z,success,10.38089633,1,SUCCESS 1
incremental,205856,344642,deployment_job,DIM_CASE_SEVERITY,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:47.080598Z,2023-06-15T10:21:49.54965Z,success,2.759172678,1,SUCCESS 1
incremental,205856,344642,deployment_job,FACT_CASE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:22:44.026208Z,2023-06-15T10:23:00.112041Z,success,16.258005619,1,SUCCESS 1
incremental,205856,344642,deployment_job,DIM_ENTITLEMENT,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:22:09.31043Z,2023-06-15T10:22:11.894734Z,success,2.757657528,1,SUCCESS 1
incremental,205856,344642,deployment_job,DIM_ROOT_CAUSE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:48.719041Z,2023-06-15T10:21:52.059389Z,success,3.57983017,7,SUCCESS 7
view,205856,344642,deployment_job,SFDC_FORMULA_PORTAL,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:44.977968Z,2023-06-15T10:21:48.032828Z,success,3.498149157,1,SUCCESS 1
view,205856,344642,deployment_job,SFDC_FORMULA_KNOWLEDGE_KAV,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:44.96137Z,2023-06-15T10:21:48.038258Z,success,3.507626057,1,SUCCESS 1
view,205856,344642,deployment_job,STG_SF_CONTACT,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:52.238393Z,2023-06-15T10:21:53.277533Z,success,1.360291004,1,SUCCESS 1
incremental,205856,344642,deployment_job,FACT_CASE_TEAM_MEMBER,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:23:01.5272Z,2023-06-15T10:23:03.529025Z,success,2.283556461,1,SUCCESS 1
incremental,205856,344642,deployment_job,DIM_SUB_DIVISION,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:48.732813Z,2023-06-15T10:21:52.103982Z,success,3.603748322,16,SUCCESS 16
view,205856,344642,deployment_job,SFDC_FORMULA_CASE_SURVEY,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:44.915725Z,2023-06-15T10:21:48.00233Z,success,3.499421597,1,SUCCESS 1
incremental,205856,344642,deployment_job,DIM_MILESTONE_TYPE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:21:38.902714Z,2023-06-15T10:21:54.397719Z,2023-06-15T10:21:56.776154Z,success,2.565916061,1,SUCCESS 1
incremental,205856,344642,deployment_job,DIM_PRICEBOOK,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:19:33.402662Z,2023-06-15T10:20:00.459742Z,2023-06-15T10:20:03.79081Z,success,3.542134523,0,SUCCESS 0
view,205856,344642,deployment_job,SFDC_FORMULA_RFP_TEAM_REQUEST_C,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:19:33.402662Z,2023-06-15T10:19:41.047295Z,2023-06-15T10:19:45.275609Z,success,4.459026337,1,SUCCESS 1
view,205856,344642,deployment_job,STG_SF_RFP_TEAM_REQUEST_C,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:19:33.402662Z,2023-06-15T10:19:52.221699Z,2023-06-15T10:19:53.046732Z,success,1.086057663,1,SUCCESS 1
incremental,205856,344642,deployment_job,FACT_LEAD,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:19:33.402662Z,2023-06-15T10:21:02.679166Z,2023-06-15T10:21:06.694116Z,success,4.191096544,1,SUCCESS 1
incremental,205856,344642,deployment_job,FACT_ORDER_PRODUCT_CONSUMPTION_RATE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:19:33.402662Z,2023-06-15T10:20:00.267601Z,2023-06-15T10:20:01.979185Z,success,1.937179327,1,SUCCESS 1
incremental,205856,344642,deployment_job,FACT_ORDER_PRODUCT_CONSUMPTION_SCHEDULE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:19:33.402662Z,2023-06-15T10:20:00.443908Z,2023-06-15T10:20:02.410319Z,success,2.312811852,1,SUCCESS 1
incremental,205856,344642,deployment_job,DIM_QUOTE_LINE_CONSUMPTION_SCHEDULE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:19:33.402662Z,2023-06-15T10:20:46.831765Z,2023-06-15T10:20:48.699928Z,success,2.055461407,1,SUCCESS 1
view,205856,344642,deployment_job,SFDC_FORMULA_ACCOUNT_TEAM_MEMBER,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:19:33.402662Z,2023-06-15T10:19:38.03265Z,2023-06-15T10:19:40.495082Z,success,2.774918556,1,SUCCESS 1
view,205856,344642,deployment_job,SFDC_FORMULA_SBQQ_QUOTE_TERM,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:19:33.402662Z,2023-06-15T10:19:41.255505Z,2023-06-15T10:19:45.21283Z,success,4.197029352,1,SUCCESS 1
view,205856,344642,deployment_job,STG_SF_ORDER_ITEM,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:19:33.402662Z,2023-06-15T10:19:50.937172Z,2023-06-15T10:19:51.745154Z,success,1.011915445,1,SUCCESS 1
view,205856,344642,deployment_job,SFDC_FORMULA_CONSUMPTION_SCHEDULE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:19:33.402662Z,2023-06-15T10:19:38.080725Z,2023-06-15T10:19:40.655301Z,success,2.856499434,1,SUCCESS 1
incremental,205856,344642,deployment_job,FACT_ORDER_PRODUCT,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:19:33.402662Z,2023-06-15T10:20:50.921099Z,2023-06-15T10:20:56.135217Z,success,5.372823238,1,SUCCESS 1
view,205856,344642,deployment_job,SFDC_FORMULA_LOCATION,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,160974930,Kicked off from UI by spanigrahi@csod.com,2023-06-15T10:19:33.402662Z,2023-06-15T10:19:38.120839Z,2023-06-15T10:19:40.705984Z,success,2.878450871,1,SUCCESS 1
